x,y,z,n1,n2,n3
27,3.0,5,-0.63,0.72,-0.27
26,2.125,5,0.55,-0.63,0.55
26,3.0,6,0.55,-0.63,0.55
27,3.0,5,0.55,-0.63,0.55
26,3.0,6,0.12,0.98,0.12
27,3.0,5,0.12,0.98,0.12
27,2.875,6,0.12,0.98,0.12
26,3.0,6,-0.1,-0.8,-0.6
26,2.25,7,-0.1,-0.8,-0.6
27,2.875,6,-0.1,-0.8,-0.6
26,2.25,7,-0.34,0.91,0.23
27,2.875,6,-0.34,0.91,0.23
27,2.625,7,-0.34,0.91,0.23
26,2.25,7,0.29,-0.77,0.57
26,3.0,8,0.29,-0.77,0.57
27,2.625,7,0.29,-0.77,0.57
26,3.0,8,0.44,0.89,0.11
27,2.625,7,0.44,0.89,0.11
27,2.5,8,0.44,0.89,0.11
26,3.0,8,-0.41,-0.82,-0.41
26,2.5,9,-0.41,-0.82,-0.41
27,2.5,8,-0.41,-0.82,-0.41
26,2.5,9,0.58,0.58,0.58
27,2.5,8,0.58,0.58,0.58
27,1.5,9,0.58,0.58,0.58
26,2.5,9,-0.65,-0.65,0.4
26,3.125,10,-0.65,-0.65,0.4
27,1.5,9,-0.65,-0.65,0.4
26,3.125,10,0.65,0.65,-0.4
27,1.5,9,0.65,0.65,-0.4
27,2.125,10,0.65,0.65,-0.4
26,3.125,10,-0.71,-0.71,0.0
26,3.125,11,-0.71,-0.71,0.0
27,2.125,10,-0.71,-0.71,0.0
26,3.125,11,0.74,0.66,0.08
27,2.125,10,0.74,0.66,0.08
27,2.0,11,0.74,0.66,0.08
26,3.125,11,-0.69,-0.61,-0.38
26,2.5,12,-0.69,-0.61,-0.38
27,2.0,11,-0.69,-0.61,-0.38
26,2.5,12,-0.27,0.72,-0.63
27,2.0,11,-0.27,0.72,-0.63
27,2.875,12,-0.27,0.72,-0.63
26,2.5,12,0.29,-0.77,0.57
26,3.25,13,0.29,-0.77,0.57
27,2.875,12,0.29,-0.77,0.57
26,3.25,13,0.44,0.89,0.11
27,2.875,12,0.44,0.89,0.11
27,2.75,13,0.44,0.89,0.11
26,3.25,13,-0.37,-0.74,-0.56
26,2.5,14,-0.37,-0.74,-0.56
27,2.75,13,-0.37,-0.74,-0.56
26,2.5,14,0.12,0.93,0.35
27,2.75,13,0.12,0.93,0.35
27,2.375,14,0.12,0.93,0.35
26,2.5,14,-0.08,-0.66,0.74
26,3.625,15,-0.08,-0.66,0.74
27,2.375,14,-0.08,-0.66,0.74
26,3.625,15,0.56,0.74,-0.37
27,2.375,14,0.56,0.74,-0.37
27,2.875,15,0.56,0.74,-0.37
26,3.625,15,-0.35,-0.46,-0.81
26,1.875,16,-0.35,-0.46,-0.81
27,2.875,15,-0.35,-0.46,-0.81
26,1.875,16,-0.2,0.78,0.59
27,2.875,15,-0.2,0.78,0.59
27,2.125,16,-0.2,0.78,0.59
26,1.875,16,0.16,-0.66,0.74
26,3.0,17,0.16,-0.66,0.74
27,2.125,16,0.16,-0.66,0.74
26,3.0,17,0.42,0.85,-0.32
27,2.125,16,0.42,0.85,-0.32
27,2.5,17,0.42,0.85,-0.32
26,3.0,17,-0.33,-0.67,-0.67
26,2.0,18,-0.33,-0.67,-0.67
27,2.5,17,-0.33,-0.67,-0.67
26,2.0,18,0.51,0.45,0.73
27,2.5,17,0.51,0.45,0.73
27,0.875,18,0.51,0.45,0.73
26,2.0,18,-0.62,-0.55,0.55
26,3.0,19,-0.62,-0.55,0.55
27,0.875,18,-0.62,-0.55,0.55
26,3.0,19,0.79,0.52,-0.33
27,0.875,18,0.79,0.52,-0.33
27,1.5,19,0.79,0.52,-0.33
26,3.0,19,-0.75,-0.5,-0.44
26,2.125,20,-0.75,-0.5,-0.44
27,1.5,19,-0.75,-0.5,-0.44
26,2.125,20,0.68,0.68,0.26
27,1.5,19,0.68,0.68,0.26
27,1.125,20,0.68,0.68,0.26
26,2.125,20,-0.6,-0.6,0.53
26,3.0,21,-0.6,-0.6,0.53
27,1.125,20,-0.6,-0.6,0.53
26,3.0,21,0.2,0.54,-0.81
27,1.125,20,0.2,0.54,-0.81
27,2.625,21,0.2,0.54,-0.81
26,3.0,21,-0.35,-0.93,0.12
26,3.125,22,-0.35,-0.93,0.12
27,2.625,21,-0.35,-0.93,0.12
26,3.125,22,0.35,0.93,-0.12
27,2.625,21,0.35,0.93,-0.12
27,2.75,22,0.35,0.93,-0.12
26,3.125,22,-0.35,-0.94,0.0
26,3.125,23,-0.35,-0.94,0.0
27,2.75,22,-0.35,-0.94,0.0
26,3.125,23,0.44,0.89,0.11
27,2.75,22,0.44,0.89,0.11
27,2.625,23,0.44,0.89,0.11
26,3.125,23,-0.44,-0.89,0.11
26,3.25,24,-0.44,-0.89,0.11
27,2.625,23,-0.44,-0.89,0.11
26,3.25,24,0.23,0.91,-0.34
27,2.625,23,0.23,0.91,-0.34
27,3.0,24,0.23,0.91,-0.34
26,3.25,24,-0.24,-0.96,-0.12
26,3.125,25,-0.24,-0.96,-0.12
27,3.0,24,-0.24,-0.96,-0.12
26,3.125,25,0.49,0.78,0.39
27,3.0,24,0.49,0.78,0.39
27,2.5,25,0.49,0.78,0.39
26,3.125,25,-0.51,-0.81,0.3
26,3.5,26,-0.51,-0.81,0.3
27,2.5,25,-0.51,-0.81,0.3
26,3.5,26,0.59,0.78,-0.2
27,2.5,25,0.59,0.78,-0.2
27,2.75,26,0.59,0.78,-0.2
26,3.5,26,-0.57,-0.77,-0.29
26,3.125,27,-0.57,-0.77,-0.29
27,2.75,26,-0.57,-0.77,-0.29
26,3.125,27,0.0,0.94,-0.35
27,2.75,26,0.0,0.94,-0.35
27,3.125,27,0.0,0.94,-0.35
26,3.125,27,0.0,-0.8,-0.6
26,2.375,28,0.0,-0.8,-0.6
27,3.125,27,0.0,-0.8,-0.6
26,2.375,28,-0.7,0.7,-0.17
27,3.125,27,-0.7,0.7,-0.17
27,3.375,28,-0.7,0.7,-0.17
26,2.375,28,0.7,-0.7,0.16
26,2.6,29,0.7,-0.7,0.16
27,3.375,28,0.7,-0.7,0.16
26,2.6,29,-0.76,0.55,-0.34
27,3.375,28,-0.76,0.55,-0.34
27,4.0,29,-0.76,0.55,-0.34
27,3.4,0,-0.62,-0.62,-0.48
27,2.625,1,-0.62,-0.62,-0.48
28,2.4,0,-0.62,-0.62,-0.48
27,2.625,1,0.5,0.8,0.32
28,2.4,0,0.5,0.8,0.32
28,2.0,1,0.5,0.8,0.32
27,2.625,1,-0.52,-0.83,0.21
27,2.875,2,-0.52,-0.83,0.21
28,2.0,1,-0.52,-0.83,0.21
27,2.875,2,0.74,0.66,0.16
28,2.0,1,0.74,0.66,0.16
28,1.75,2,0.74,0.66,0.16
27,2.875,2,-0.71,-0.63,-0.32
27,2.375,3,-0.71,-0.63,-0.32
28,1.75,2,-0.71,-0.63,-0.32
27,2.375,3,0.53,0.85,-0.0
28,1.75,2,0.53,0.85,-0.0
28,1.75,3,0.53,0.85,-0.0
27,2.375,3,-0.52,-0.83,0.21
27,2.625,4,-0.52,-0.83,0.21
28,1.75,3,-0.52,-0.83,0.21
27,2.625,4,0.74,0.66,0.16
28,1.75,3,0.74,0.66,0.16
28,1.5,4,0.74,0.66,0.16
27,2.625,4,-0.73,-0.64,0.24
27,3.0,5,-0.73,-0.64,0.24
28,1.5,4,-0.73,-0.64,0.24
27,3.0,5,0.67,0.67,-0.33
28,1.5,4,0.67,0.67,-0.33
28,2.0,5,0.67,0.67,-0.33
27,3.0,5,-0.7,-0.7,-0.09
27,2.875,6,-0.7,-0.7,-0.09
28,2.0,5,-0.7,-0.7,-0.09
27,2.875,6,0.7,0.7,0.09
28,2.0,5,0.7,0.7,0.09
28,1.875,6,0.7,0.7,0.09
27,2.875,6,-0.7,-0.7,-0.17
27,2.625,7,-0.7,-0.7,-0.17
28,1.875,6,-0.7,-0.7,-0.17
27,2.625,7,-0.3,0.6,-0.75
28,1.875,6,-0.3,0.6,-0.75
28,3.125,7,-0.3,0.6,-0.75
27,2.625,7,0.44,-0.89,-0.11
27,2.5,8,0.44,-0.89,-0.11
28,3.125,7,0.44,-0.89,-0.11
27,2.5,8,0.0,0.85,0.53
28,3.125,7,0.0,0.85,0.53
28,2.5,8,0.0,0.85,0.53
27,2.5,8,0.0,-0.71,-0.71
27,1.5,9,0.0,-0.71,-0.71
28,2.5,8,0.0,-0.71,-0.71
27,1.5,9,-0.51,0.81,0.3
28,2.5,8,-0.51,0.81,0.3
28,2.125,9,-0.51,0.81,0.3
27,1.5,9,0.47,-0.75,0.47
27,2.125,10,0.47,-0.75,0.47
28,2.125,9,0.47,-0.75,0.47
27,2.125,10,-0.41,0.82,-0.41
28,2.125,9,-0.41,0.82,-0.41
28,2.625,10,-0.41,0.82,-0.41
27,2.125,10,0.44,-0.89,-0.11
27,2.0,11,0.44,-0.89,-0.11
28,2.625,10,0.44,-0.89,-0.11
27,2.0,11,-0.6,0.8,-0.1
28,2.625,10,-0.6,0.8,-0.1
28,2.75,11,-0.6,0.8,-0.1
27,2.0,11,0.49,-0.66,0.57
27,2.875,12,0.49,-0.66,0.57
28,2.75,11,0.49,-0.66,0.57
27,2.875,12,0.34,0.91,0.23
28,2.75,11,0.34,0.91,0.23
28,2.5,12,0.34,0.91,0.23
27,2.875,12,-0.35,-0.93,-0.12
27,2.75,13,-0.35,-0.93,-0.12
28,2.5,12,-0.35,-0.93,-0.12
27,2.75,13,0.12,0.98,-0.12
28,2.5,12,0.12,0.98,-0.12
28,2.625,13,0.12,0.98,-0.12
27,2.75,13,-0.12,-0.93,-0.35
27,2.375,14,-0.12,-0.93,-0.35
28,2.625,13,-0.12,-0.93,-0.35
27,2.375,14,-0.51,0.81,-0.3
28,2.625,13,-0.51,0.81,-0.3
28,3.0,14,-0.51,0.81,-0.3
27,2.375,14,0.49,-0.78,0.39
27,2.875,15,0.49,-0.78,0.39
28,3.0,14,0.49,-0.78,0.39
27,2.875,15,0.12,0.96,0.24
28,3.0,14,0.12,0.96,0.24
28,2.75,15,0.12,0.96,0.24
27,2.875,15,-0.1,-0.8,-0.6
27,2.125,16,-0.1,-0.8,-0.6
28,2.75,15,-0.1,-0.8,-0.6
27,2.125,16,-0.6,0.8,-0.1
28,2.75,15,-0.6,0.8,-0.1
28,2.875,16,-0.6,0.8,-0.1
27,2.125,16,0.57,-0.77,0.29
27,2.5,17,0.57,-0.77,0.29
28,2.875,16,0.57,-0.77,0.29
27,2.5,17,-0.52,0.83,-0.21
28,2.875,16,-0.52,0.83,-0.21
28,3.125,17,-0.52,0.83,-0.21
27,2.5,17,0.31,-0.5,-0.81
27,0.875,18,0.31,-0.5,-0.81
28,3.125,17,0.31,-0.5,-0.81
27,0.875,18,-0.81,0.5,0.31
28,3.125,17,-0.81,0.5,0.31
28,2.5,18,-0.81,0.5,0.31
27,0.875,18,0.81,-0.5,0.31
27,1.5,19,0.81,-0.5,0.31
28,2.5,18,0.81,-0.5,0.31
27,1.5,19,-0.59,0.78,0.2
28,2.5,18,-0.59,0.78,0.2
28,2.25,19,-0.59,0.78,0.2
27,1.5,19,0.57,-0.77,-0.29
27,1.125,20,0.57,-0.77,-0.29
28,2.25,19,0.57,-0.77,-0.29
27,1.125,20,-0.09,0.7,0.7
28,2.25,19,-0.09,0.7,0.7
28,1.25,20,-0.09,0.7,0.7
27,1.125,20,0.07,-0.55,0.83
27,2.625,21,0.07,-0.55,0.83
28,1.25,20,0.07,-0.55,0.83
27,2.625,21,0.78,0.62,-0.08
28,1.25,20,0.78,0.62,-0.08
28,1.375,21,0.78,0.62,-0.08
27,2.625,21,-0.78,-0.62,0.08
27,2.75,22,-0.78,-0.62,0.08
28,1.375,21,-0.78,-0.62,0.08
27,2.75,22,-0.07,0.55,-0.83
28,1.375,21,-0.07,0.55,-0.83
28,2.875,22,-0.07,0.55,-0.83
27,2.75,22,0.12,-0.98,-0.12
27,2.625,23,0.12,-0.98,-0.12
28,2.875,22,0.12,-0.98,-0.12
27,2.625,23,0.0,0.97,0.24
28,2.875,22,0.0,0.97,0.24
28,2.625,23,0.0,0.97,0.24
27,2.625,23,0.0,-0.94,0.35
27,3.0,24,0.0,-0.94,0.35
28,2.625,23,0.0,-0.94,0.35
27,3.0,24,-0.11,0.89,-0.44
28,2.625,23,-0.11,0.89,-0.44
28,3.125,24,-0.11,0.89,-0.44
27,3.0,24,0.11,-0.89,-0.44
27,2.5,25,0.11,-0.89,-0.44
28,3.125,24,0.11,-0.89,-0.44
27,2.5,25,0.0,0.85,0.53
28,3.125,24,0.0,0.85,0.53
28,2.5,25,0.0,0.85,0.53
27,2.5,25,0.0,-0.97,0.24
27,2.75,26,0.0,-0.97,0.24
28,2.5,25,0.0,-0.97,0.24
27,2.75,26,-0.12,0.93,-0.35
28,2.5,25,-0.12,0.93,-0.35
28,2.875,26,-0.12,0.93,-0.35
27,2.75,26,0.12,-0.93,0.35
27,3.125,27,0.12,-0.93,0.35
28,2.875,26,0.12,-0.93,0.35
27,3.125,27,0.24,0.97,-0.0
28,2.875,26,0.24,0.97,-0.0
28,2.875,27,0.24,0.97,-0.0
27,3.125,27,-0.24,-0.94,0.24
27,3.375,28,-0.24,-0.94,0.24
28,2.875,27,-0.24,-0.94,0.24
27,3.375,28,0.72,0.52,0.46
28,2.875,27,0.72,0.52,0.46
28,2.0,28,0.72,0.52,0.46
27,3.375,28,-0.76,-0.55,0.35
27,4.0,29,-0.76,-0.55,0.35
28,2.0,28,-0.76,-0.55,0.35
27,4.0,29,0.89,0.45,-0.0
28,2.0,28,0.89,0.45,-0.0
28,2.0,29,0.89,0.45,-0.0
28,2.4,0,-0.35,-0.87,-0.35
28,2.0,1,-0.35,-0.87,-0.35
29,2.0,0,-0.35,-0.87,-0.35
28,2.0,1,-0.19,0.96,-0.19
29,2.0,0,-0.19,0.96,-0.19
29,2.2,1,-0.19,0.96,-0.19
28,2.0,1,0.19,-0.95,-0.24
28,1.75,2,0.19,-0.95,-0.24
29,2.2,1,0.19,-0.95,-0.24
28,1.75,2,-0.41,0.91,0.0
29,2.2,1,-0.41,0.91,0.0
29,2.2,2,-0.41,0.91,0.0
28,1.75,2,0.41,-0.91,0.0
28,1.75,3,0.41,-0.91,0.0
29,2.2,2,0.41,-0.91,0.0
28,1.75,3,-0.54,0.83,-0.17
29,2.2,2,-0.54,0.83,-0.17
29,2.4,3,-0.54,0.83,-0.17
28,1.75,3,0.53,-0.82,-0.21
28,1.5,4,0.53,-0.82,-0.21
29,2.4,3,0.53,-0.82,-0.21
28,1.5,4,-0.57,0.81,0.16
29,2.4,3,-0.57,0.81,0.16
29,2.2,4,-0.57,0.81,0.16
28,1.5,4,0.53,-0.76,0.38
28,2.0,5,0.53,-0.76,0.38
29,2.2,4,0.53,-0.76,0.38
28,2.0,5,-0.2,0.98,0.0
29,2.2,4,-0.2,0.98,0.0
29,2.2,5,-0.2,0.98,0.0
28,2.0,5,0.19,-0.97,-0.12
28,1.875,6,0.19,-0.97,-0.12
29,2.2,5,0.19,-0.97,-0.12
28,1.875,6,-0.12,0.97,0.19
29,2.2,5,-0.12,0.97,0.19
29,2.0,6,-0.12,0.97,0.19
28,1.875,6,0.08,-0.62,0.78
28,3.125,7,0.08,-0.62,0.78
29,2.0,6,0.08,-0.62,0.78
28,3.125,7,0.67,0.73,-0.15
29,2.0,6,0.67,0.73,-0.15
29,2.2,7,0.67,0.73,-0.15
28,3.125,7,-0.62,-0.67,-0.42
28,2.5,8,-0.62,-0.67,-0.42
29,2.2,7,-0.62,-0.67,-0.42
28,2.5,8,0.54,0.78,0.31
29,2.2,7,0.54,0.78,0.31
29,1.8,8,0.54,0.78,0.31
28,2.5,8,-0.55,-0.78,-0.29
28,2.125,9,-0.55,-0.78,-0.29
29,1.8,8,-0.55,-0.78,-0.29
28,2.125,9,-0.07,0.93,-0.37
29,1.8,8,-0.07,0.93,-0.37
29,2.2,9,-0.07,0.93,-0.37
28,2.125,9,0.07,-0.89,0.45
28,2.625,10,0.07,-0.89,0.45
29,2.2,9,0.07,-0.89,0.45
28,2.625,10,0.61,0.74,0.29
29,2.2,9,0.61,0.74,0.29
29,1.8,10,0.61,0.74,0.29
28,2.625,10,-0.63,-0.77,0.1
28,2.75,11,-0.63,-0.77,0.1
29,1.8,10,-0.63,-0.77,0.1
28,2.75,11,0.45,0.83,-0.33
29,1.8,10,0.45,0.83,-0.33
29,2.2,11,0.45,0.83,-0.33
28,2.75,11,-0.47,-0.86,-0.21
28,2.5,12,-0.47,-0.86,-0.21
29,2.2,11,-0.47,-0.86,-0.21
28,2.5,12,0.29,0.96,-0.0
29,2.2,11,0.29,0.96,-0.0
29,2.2,12,0.29,0.96,-0.0
28,2.5,12,-0.29,-0.95,0.12
28,2.625,13,-0.29,-0.95,0.12
29,2.2,12,-0.29,-0.95,0.12
28,2.625,13,0.52,0.84,0.17
29,2.2,12,0.52,0.84,0.17
29,2.0,13,0.52,0.84,0.17
28,2.625,13,-0.51,-0.81,0.3
28,3.0,14,-0.51,-0.81,0.3
29,2.0,13,-0.51,-0.81,0.3
28,3.0,14,0.49,0.81,-0.32
29,2.0,13,0.49,0.81,-0.32
29,2.4,14,0.49,0.81,-0.32
28,3.0,14,-0.5,-0.84,-0.21
28,2.75,15,-0.5,-0.84,-0.21
29,2.4,14,-0.5,-0.84,-0.21
28,2.75,15,0.15,0.97,-0.19
29,2.4,14,0.15,0.97,-0.19
29,2.6,15,0.15,0.97,-0.19
28,2.75,15,-0.15,-0.98,0.12
28,2.875,16,-0.15,-0.98,0.12
29,2.6,15,-0.15,-0.98,0.12
28,2.875,16,-0.51,0.55,-0.66
29,2.6,15,-0.51,0.55,-0.66
29,3.8,16,-0.51,0.55,-0.66
28,2.875,16,0.67,-0.72,0.18
28,3.125,17,0.67,-0.72,0.18
29,3.8,16,0.67,-0.72,0.18
28,3.125,17,0.22,0.69,0.69
29,3.8,16,0.22,0.69,0.69
29,2.8,17,0.22,0.69,0.69
28,3.125,17,-0.27,-0.82,-0.51
28,2.5,18,-0.27,-0.82,-0.51
29,2.8,17,-0.27,-0.82,-0.51
28,2.5,18,0.5,0.55,0.67
29,2.8,17,0.5,0.55,0.67
29,1.6,18,0.5,0.55,0.67
28,2.5,18,-0.66,-0.73,-0.18
28,2.25,19,-0.66,-0.73,-0.18
29,1.6,18,-0.66,-0.73,-0.18
28,2.25,19,0.64,0.75,0.15
29,1.6,18,0.64,0.75,0.15
29,1.4,19,0.64,0.75,0.15
28,2.25,19,-0.52,-0.61,-0.61
28,1.25,20,-0.52,-0.61,-0.61
29,1.4,19,-0.52,-0.61,-0.61
28,1.25,20,0.05,0.98,0.2
29,1.4,19,0.05,0.98,0.2
29,1.2,20,0.05,0.98,0.2
28,1.25,20,-0.05,-0.99,0.12
28,1.375,21,-0.05,-0.99,0.12
29,1.2,20,-0.05,-0.99,0.12
28,1.375,21,-0.02,0.98,-0.2
29,1.2,20,-0.02,0.98,-0.2
29,1.4,21,-0.02,0.98,-0.2
28,1.375,21,0.01,-0.55,0.83
28,2.875,22,0.01,-0.55,0.83
29,1.4,21,0.01,-0.55,0.83
28,2.875,22,-0.07,0.53,-0.85
29,1.4,21,-0.07,0.53,-0.85
29,3.0,22,-0.07,0.53,-0.85
28,2.875,22,0.12,-0.96,-0.24
28,2.625,23,0.12,-0.96,-0.24
29,3.0,22,0.12,-0.96,-0.24
28,2.625,23,0.47,0.57,0.68
29,3.0,22,0.47,0.57,0.68
29,1.8,23,0.47,0.57,0.68
28,2.625,23,-0.59,-0.72,0.36
28,3.125,24,-0.59,-0.72,0.36
29,1.8,23,-0.59,-0.72,0.36
28,3.125,24,0.22,0.69,-0.69
29,1.8,23,0.22,0.69,-0.69
29,2.8,24,0.22,0.69,-0.69
28,3.125,24,-0.27,-0.82,-0.51
28,2.5,25,-0.27,-0.82,-0.51
29,2.8,24,-0.27,-0.82,-0.51
28,2.5,25,0.44,0.63,0.63
29,2.8,24,0.44,0.63,0.63
29,1.8,25,0.44,0.63,0.63
28,2.5,25,-0.55,-0.78,0.29
28,2.875,26,-0.55,-0.78,0.29
29,1.8,25,-0.55,-0.78,0.29
28,2.875,26,0.65,0.74,-0.15
29,1.8,25,0.65,0.74,-0.15
29,2.0,26,0.65,0.74,-0.15
28,2.875,26,-0.66,-0.75,0.0
28,2.875,27,-0.66,-0.75,0.0
29,2.0,26,-0.66,-0.75,0.0
28,2.875,27,0.55,0.82,-0.16
29,2.0,26,0.55,0.82,-0.16
29,2.2,27,0.55,0.82,-0.16
28,2.875,27,-0.45,-0.67,-0.59
28,2.0,28,-0.45,-0.67,-0.59
29,2.2,27,-0.45,-0.67,-0.59
28,2.0,28,-0.62,0.62,-0.49
29,2.2,27,-0.62,0.62,-0.49
29,3.0,28,-0.62,0.62,-0.49
28,2.0,28,0.71,-0.71,0.0
28,2.0,29,0.71,-0.71,0.0
29,3.0,28,0.71,-0.71,0.0
28,2.0,29,-0.59,0.78,0.2
29,3.0,28,-0.59,0.78,0.2
29,2.75,29,-0.59,0.78,0.2
